Date,Open*,High,Low,Close,Volume,Market Cap
28-Jun-18,0.47033,0.471683,0.44575,0.448458,220566000.00 ,1286254592.00 
29-Jun-18,0.448354,0.45834,0.427302,0.45308,309777984.00 ,423448576.00 
30-Jun-18,0.454112,0.480147,0.454112,0.466245,345528992.00 ,649519104.00 
1-Jul-18,0.465944,0.46628,0.450816,0.461358,267224992.00 ,1114068992.00 
2-Jul-18,0.461606,0.488924,0.453839,0.486122,335919008.00 ,943751168.00 
3-Jul-18,0.486259,0.515696,0.480843,0.485223,410225984.00 ,1911678976.00 
4-Jul-18,0.485584,0.503604,0.475774,0.490043,313828992.00 ,1885175808.00 
5-Jul-18,0.490422,0.497402,0.472966,0.481625,279999008.00 ,2075127808.00 
6-Jul-18,0.480579,0.481473,0.462414,0.479151,245003008.00 ,1688836096.00 
7-Jul-18,0.478617,0.492477,0.467716,0.492477,214979008.00 ,1611804672.00 
8-Jul-18,0.492319,0.494895,0.475966,0.477749,226644000.00 ,-2145189888.00 
9-Jul-18,0.477291,0.480774,0.472653,0.47427,206344992.00 ,1559742464.00 
10-Jul-18,0.473855,0.474336,0.443261,0.445042,230418000.00 ,1424836608.00 
11-Jul-18,0.445127,0.452545,0.443574,0.450233,183887008.00 ,296904704.00 
12-Jul-18,0.449882,0.449972,0.428033,0.435364,182139008.00 ,483598336.00 
13-Jul-18,0.436514,0.444508,0.434805,0.438741,179403008.00 ,-41263104.00 
14-Jul-18,0.438561,0.441646,0.433895,0.439271,134840992.00 ,39106560.00 
15-Jul-18,0.439095,0.448987,0.437194,0.445894,152903008.00 ,60073984.00 
16-Jul-18,0.446413,0.483401,0.444505,0.483401,269283008.00 ,347396096.00 
17-Jul-18,0.481301,0.516604,0.470048,0.505587,347700000.00 ,1717184512.00 
18-Jul-18,0.505118,0.51956,0.477234,0.486389,367988992.00 ,-1642668032.00 
19-Jul-18,0.487577,0.491237,0.471724,0.476433,293942016.00 ,1963595776.00 
20-Jul-18,0.476485,0.476485,0.436483,0.446994,295403008.00 ,1553465344.00 
21-Jul-18,0.446219,0.458755,0.438318,0.45541,180339008.00 ,363536384.00 
22-Jul-18,0.455002,0.460989,0.44914,0.449311,158906000.00 ,708845568.00 
23-Jul-18,0.449121,0.461783,0.444498,0.445276,194542000.00 ,477630464.00 
24-Jul-18,0.445559,0.466819,0.438565,0.457623,319956000.00 ,337588224.00 
25-Jul-18,0.455842,0.465526,0.450719,0.459829,255872000.00 ,741869568.00 
26-Jul-18,0.459447,0.466983,0.446849,0.44992,199587008.00 ,883603456.00 
27-Jul-18,0.449623,0.459486,0.445224,0.453635,203720992.00 ,497364992.00 
28-Jul-18,0.454599,0.45617,0.449695,0.453667,157346000.00 ,693000192.00 
29-Jul-18,0.456606,0.45714,0.450249,0.453306,191966000.00 ,771907584.00 
30-Jul-18,0.453469,0.454549,0.436964,0.446107,247714000.00 ,648574809.00 
31-Jul-18,0.445892,0.446124,0.427753,0.435225,228767000.00 ,350664563.00 
1-Aug-18,0.435562,0.459134,0.427168,0.445852,323200000.00 ,-55469632.00 
2-Aug-18,0.447016,0.447645,0.429939,0.430254,204898000.00 ,394865723.00 
3-Aug-18,0.430397,0.443633,0.426481,0.440571,278870000.00 ,-258520325.00 
4-Aug-18,0.441039,0.443058,0.427125,0.428507,185678000.00 ,152924445.00 
5-Aug-18,0.42858,0.434594,0.427522,0.433638,186848000.00 ,-336722451.00 
6-Aug-18,0.433886,0.435794,0.40668,0.414081,242075000.00 ,-128187732.00 
7-Aug-18,0.413776,0.415917,0.379526,0.381006,244448000.00 ,-918505132.00 
8-Aug-18,0.380875,0.380875,0.326996,0.331944,360857000.00 ,2083439852.00 
9-Aug-18,0.333771,0.359654,0.332608,0.346771,325775000.00 ,232264374.00 
10-Aug-18,0.346167,0.347973,0.316909,0.320426,249264000.00 ,719423583.00 
11-Aug-18,0.321122,0.32121,0.291582,0.301262,284423000.00 ,-264860810.00 
12-Aug-18,0.300604,0.309376,0.297057,0.29787,178827000.00 ,-1071200603.00 
13-Aug-18,0.297572,0.31068,0.276544,0.277466,235117000.00 ,-1190354265.00 
14-Aug-18,0.278738,0.279615,0.253983,0.274272,276768000.00 ,-1910332399.00 
15-Aug-18,0.276797,0.301744,0.276797,0.282005,332432000.00 ,-1986735273.00 
16-Aug-18,0.282034,0.300958,0.278203,0.292436,238219000.00 ,-1780561449.00 
17-Aug-18,0.292808,0.373619,0.292766,0.366676,497206000.00 ,-1356343798.00 
18-Aug-18,0.363027,0.369954,0.317115,0.3271,434332000.00 ,1408345945.00 
19-Aug-18,0.327363,0.353079,0.321945,0.343978,327300000.00 ,4153745.00 
20-Aug-18,0.344451,0.351689,0.317692,0.319283,311144000.00 ,676949150.00 
21-Aug-18,0.318219,0.3381,0.316983,0.335177,248735000.00 ,-355837289.00 
22-Aug-18,0.334434,0.350122,0.316613,0.319803,286845000.00 ,282567259.00 
23-Aug-18,0.319573,0.328813,0.319176,0.327709,217578000.00 ,-253947175.00 
24-Aug-18,0.32739,0.328584,0.318217,0.327606,244571000.00 ,55043010.00 
25-Aug-18,0.32765,0.33153,0.324468,0.32823,167363000.00 ,65314491.00 
26-Aug-18,0.328162,0.328327,0.320571,0.323776,168718000.00 ,85555906.00 
27-Aug-18,0.323643,0.337781,0.323066,0.336903,227284000.00 ,-93057143.00 
28-Aug-18,0.337527,0.356798,0.334971,0.351837,329550000.00 ,487314823.00 
29-Aug-18,0.350833,0.353745,0.341238,0.344803,275908000.00 ,1014455501.00 
30-Aug-18,0.344546,0.34664,0.325641,0.335444,263925000.00 ,776413562.00 
31-Aug-18,0.335474,0.338988,0.328373,0.335332,219139000.00 ,416707145.00 
2018/9/1,0.335313,0.352657,0.334467,0.347721,257267000.00 ,410322600.00 
2018/9/2,0.347323,0.349541,0.338393,0.342523,240907000.00 ,886521260.00 
2018/9/3,0.343137,0.343684,0.334542,0.335961,201147000.00 ,720523093.00 
2018/9/4,0.335184,0.34032,0.330305,0.331652,241419000.00 ,405209528.00 
2018/9/5,0.331465,0.3341,0.283601,0.283601,344488000.00 ,257724533.00 
2018/9/6,0.2835,0.305327,0.276112,0.30271,329763000.00 ,-1644102943.00 
2018/9/7,0.301431,0.305307,0.287287,0.291435,213961000.00 ,-933098848.00 
2018/9/8,0.291119,0.296207,0.273789,0.279333,169208000.00 ,-1341989776.00 
2018/9/9,0.278661,0.291261,0.274478,0.27868,168991000.00 ,-1835946523.00 
2018/9/10,0.280237,0.282113,0.26382,0.270321,204958000.00 ,-1773465899.00 
2018/9/11,0.270167,0.274917,0.255917,0.26371,200330000.00 ,2139164959.00 
2018/9/12,0.263166,0.272626,0.255756,0.270087,298449000.00 ,1861148983.00 
2018/9/13,0.270783,0.284655,0.267846,0.280583,311799000.00 ,-2131325644.00 
2018/9/14,0.281184,0.284941,0.273855,0.277159,269029000.00 ,-1718270666.00 
2018/9/15,0.277006,0.283564,0.276765,0.282008,205361000.00 ,-1857534270.00 
2018/9/16,0.281723,0.281846,0.276549,0.281166,197009000.00 ,-1669769432.00 
2018/9/17,0.281545,0.283361,0.268184,0.272251,246489000.00 ,-1676874797.00 
2018/9/18,0.271452,0.332653,0.27101,0.32186,600216000.00 ,-2078631093.00 
2018/9/19,0.320324,0.334734,0.313853,0.326053,489609000.00 ,-133086065.00 
2018/9/20,0.326441,0.477467,0.322347,0.449918,1291360000.00 ,110394618.00 
2018/9/21,0.452836,0.76938,0.429052,0.561462,-193477296.00 ,847114267.00 
2018/9/22,0.565468,0.609112,0.495737,0.570798,-1883537296.00 ,1035937721.00 
2018/9/23,0.57522,0.595025,0.559651,0.570689,1043970000.00 ,1424152416.00 
2018/9/24,0.570614,0.580377,0.489646,0.494712,1034380000.00 ,1240782013.00 
2018/9/25,0.487622,0.546061,0.441519,0.526941,1639680000.00 ,-2032905217.00 
2018/9/26,0.520288,0.566711,0.491498,0.516308,1821610000.00 ,-730475120.00 
2018/9/27,0.516478,0.550922,0.513967,0.541381,824083000.00 ,-882406583.00 
2018/9/28,0.54303,0.548805,0.522197,0.539112,718255000.00 ,176277499.00 
2018/9/29,0.539412,0.587431,0.529954,0.571228,1034370000.00 ,31993584.00 
2018/9/30,0.568045,0.618702,0.564195,0.581572,1329720000.00 ,1173645729.00 
2018/10/1,0.583511,0.602337,0.537349,0.576461,1412800000.00 ,1790292930.00 
2018/10/2,0.577145,0.577145,0.518287,0.520837,743705000.00 ,1573680466.00 
2018/10/3,0.51722,0.536097,0.512269,0.528162,789229000.00 ,-819456937.00 
2018/10/4,0.528892,0.547161,0.52625,0.526606,621615000.00 ,-353301464.00 
2018/10/5,0.52753,0.530432,0.51032,0.519026,589636000.00 ,-407715944.00 
2018/10/6,0.519354,0.520882,0.470532,0.488082,672167000.00 ,-734240910.00 
2018/10/7,0.490268,0.490268,0.469887,0.482039,548645000.00 ,-1895786538.00 
2018/10/8,0.484018,0.496593,0.479386,0.489751,540832000.00 ,-2145377855.00 
2018/10/9,0.490604,0.491133,0.471116,0.479857,416867000.00 ,-1882359063.00 
2018/10/10,0.479151,0.479151,0.459042,0.462387,412207000.00 ,1955239771.00 
2018/10/11,0.461497,0.461497,0.381614,0.38313,791202000.00 ,1278924217.00 
2018/10/12,0.379313,0.439544,0.378914,0.419115,820154000.00 ,-2008262300.00 
2018/10/13,0.416294,0.425624,0.414515,0.418878,373875000.00 ,-529091247.00 
2018/10/14,0.418573,0.424992,0.40146,0.403286,289195000.00 ,-437945638.00 
2018/10/15,0.401654,0.472133,0.396701,0.447316,1041470000.00 ,-1114669864.00 
2018/10/16,0.448066,0.47099,0.445319,0.470253,605102000.00 ,741717869.00 
2018/10/17,0.469701,0.478521,0.460343,0.468197,526538000.00 ,1607042686.00 
2018/10/18,0.467653,0.474622,0.447294,0.457725,476876000.00 ,1525140019.00 
2018/10/19,0.457344,0.460625,0.450369,0.454178,303401000.00 ,1112827817.00 
2018/10/20,0.453936,0.461899,0.45107,0.459151,277061000.00 ,976496216.00 
2018/10/21,0.458863,0.463629,0.455411,0.456694,262867000.00 ,1173547054.00 
2018/10/22,0.456089,0.458188,0.450583,0.453109,249302000.00 ,1062606721.00 
2018/10/23,0.45307,0.471596,0.439644,0.462058,445238000.00 ,941853661.00 
